subject,trial,null,pic_id,act_x,act_y,est_x,est_y,correct,distance,rt,day,condition,act_quad,est_quad,quad_diff
VRTag_043,2,1,10,1009.204,966.8813,496,237,0,892.2471,2.849968,1,vr,4,1,3
VRTag_043,3,1,7,544.8728,215.2234,842,191,0,298.113,3.933171,1,vr,3,3,0
VRTag_043,4,1,38,552.7767,653.9799,706,759,1,185.7596,4.016604,1,vr,3,2,1
VRTag_043,5,1,4,1394.743,385.8438,1222,206,0,249.3673,2.833273,1,vr,1,1,0
VRTag_043,6,1,8,1463.669,115.1393,462,971,0,1317.512,3.433269,1,vr,1,4,-3
VRTag_043,7,1,36,673.9547,922.3164,1334,436,0,819.8558,3.599887,1,vr,2,3,-1
VRTag_043,8,1,28,1188.013,706.8957,957,186,0,569.824,3.41656,1,vr,1,1,0
VRTag_043,9,1,5,889.3329,301.1671,1207,762,0,559.7136,4.733251,1,vr,1,4,-3
VRTag_043,10,1,24,562.8992,540.7723,952,974,0,582.3107,3.299969,1,vr,3,2,1
VRTag_043,11,1,37,1077.219,843.0417,859,637,0,300.1214,2.283299,1,vr,4,1,3
VRTag_043,12,1,43,943.6317,658.1231,1353,207,0,609.1752,2.466563,1,vr,1,1,0
VRTag_043,13,1,39,780.6387,738.351,820,216,0,523.8319,2.483234,1,vr,1,1,0
VRTag_043,14,1,2,705.7271,548.911,1343,428,0,648.6418,3.549902,1,vr,3,3,0
VRTag_043,15,1,25,674.3889,400.7006,1347,206,0,700.2243,1.966604,1,vr,3,3,0
VRTag_043,16,1,23,1032.164,337.9417,704,963,0,705.9671,2.316588,1,vr,1,4,-3
VRTag_043,17,1,30,1261.365,862.0798,697,330,0,775.6398,5.666616,1,vr,4,1,3
VRTag_043,18,1,29,664.874,559.6898,956,642,0,302.5381,1.933307,1,vr,3,3,0
VRTag_043,19,1,9,474.0355,971.6484,1345,745,0,899.9715,5.599966,1,vr,2,3,-1
VRTag_043,20,1,27,456.2954,153.3313,714,632,0,543.6317,6.266545,1,vr,3,3,0
VRTag_043,21,1,44,1052.807,816.992,692,534,0,458.5478,2.149857,1,vr,4,1,3
VRTag_043,22,1,35,928.5824,727.776,707,753,0,223.0135,3.616602,1,vr,1,4,-3
VRTag_043,23,1,42,985.0433,170.2592,1087,649,0,489.4771,2.983274,1,vr,1,1,0
VRTag_043,24,1,18,697.3644,652.8193,1085,548,0,401.5575,2.216615,1,vr,3,3,0
VRTag_044,1,1,43,1147.987,601.9173,1477,316,0,435.8876,2.566671,1,vr,1,1,0
VRTag_044,2,1,42,1403.329,875.9593,763,440,0,774.6494,5.016607,1,vr,4,1,3
VRTag_044,3,1,8,1324.519,382.0185,695,439,0,632.0931,2.91669,1,vr,1,1,0
VRTag_044,4,1,9,1235.208,109.4742,1080,577,0,492.6153,2.349983,1,vr,1,1,0
VRTag_044,5,1,24,1471.341,686.1891,1201,127,0,621.1092,3.533361,1,vr,1,1,0
VRTag_044,6,1,5,1080.353,357.5172,1474,754,0,558.7098,2.465814,1,vr,1,4,-3
VRTag_044,7,1,28,1070.836,579.1999,754,358,0,386.412,4.43335,1,vr,1,1,0
VRTag_044,8,1,37,885.4765,478.5586,1477,316,0,613.4537,2.416653,1,vr,1,1,0
VRTag_044,9,1,3,1463.969,497.2624,685,444,0,780.7877,2.333247,1,vr,1,1,0
VRTag_044,10,1,27,684.7979,409.2168,1384,346,0,702.0541,14.18332,1,vr,3,3,0
VRTag_044,11,1,23,1333.314,505.7868,746,658,0,606.7179,4.363685,1,vr,1,1,0
VRTag_044,12,1,36,1034.593,156.7159,882,465,0,343.9819,2.333334,1,vr,1,1,0
VRTag_044,13,1,44,1156.81,478.3844,1473,547,0,323.5493,2.049934,1,vr,1,1,0
VRTag_044,14,1,7,723.8795,426.9321,1032,616,0,361.5037,3.083346,1,vr,3,3,0
VRTag_044,15,1,38,810.1676,909.1791,1000,781,0,229.0551,3.349934,1,vr,4,4,0
VRTag_044,16,1,25,899.7565,602.1829,728,737,0,218.3482,3.749975,1,vr,1,1,0
VRTag_044,17,1,35,1193.111,322.5354,1084,206,1,159.6425,3.749963,1,vr,1,1,0
VRTag_044,18,1,30,669.6411,757.2784,876,891,0,245.8973,2.166675,1,vr,2,2,0
VRTag_044,19,1,10,1342.023,762.4512,1453,957,0,223.9755,2.349943,1,vr,4,4,0
VRTag_044,20,1,2,501.4493,640.1939,549,650,1,48.55127,2.866696,1,vr,3,3,0
VRTag_044,21,1,39,709.5452,673.4169,1007,780,0,315.9737,2.349931,1,vr,3,2,1
VRTag_044,22,1,29,1377.698,936.1077,887,469,0,677.476,2.966607,1,vr,4,1,3
VRTag_044,23,1,18,536.3715,867.9713,1152,263,0,863.1273,7.06661,1,vr,2,3,-1
VRTag_044,24,1,4,1434.559,616.0021,1395,507,1,115.9584,7.716612,1,vr,1,1,0
VRTag_002,25,1,35,985.7661,955.6342,839,441,0,535.1529,13.58313,2,vr,4,1,3
VRTag_002,26,1,18,777.3726,707.1799,957,113,0,620.7381,2.866569,2,vr,1,1,0
VRTag_002,27,1,2,1182.832,720.1498,829,664,0,358.2591,4.599791,2,vr,1,1,0
VRTag_002,28,1,5,498.861,257.8482,496,266,1,8.639278,8.433233,2,vr,3,3,0
VRTag_002,29,1,23,1129.569,968.9167,725,892,0,411.8154,7.049898,2,vr,4,4,0
VRTag_002,30,1,8,877.0296,392.1461,664,169,0,308.5057,3.416594,2,vr,1,1,0
VRTag_002,31,1,3,796.952,204.7375,1199,858,0,767.0688,4.149883,2,vr,1,4,-3
VRTag_002,32,1,4,757.0504,515.7973,494,430,0,276.6888,3.483235,2,vr,1,1,0
VRTag_002,33,1,7,614.1576,150.8841,497,452,0,323.1048,6.449887,2,vr,3,3,0
VRTag_002,34,1,30,1072.857,660.8289,1202,341,0,344.9179,10.76656,2,vr,1,1,0
VRTag_002,35,1,25,1207.674,139.6408,709,673,0,730.1696,2.899876,2,vr,1,1,0
VRTag_002,36,1,27,472.2723,832.9962,699,876,0,230.7699,7.166509,2,vr,2,2,0
VRTag_002,37,1,36,1432.213,295.2111,429,425,0,1011.574,7.849857,2,vr,1,1,0
VRTag_002,38,1,24,1347.422,633.5569,637,466,0,729.9146,3.866595,2,vr,1,1,0
VRTag_002,39,1,39,710.6818,423.7559,885,573,0,229.4791,11.51652,2,vr,3,3,0
VRTag_002,40,1,9,530.7239,395.2014,828,353,0,300.2566,7.066606,2,vr,3,3,0
VRTag_002,41,1,43,485.915,124.1387,837,773,0,737.7545,4.949882,2,vr,3,2,1
VRTag_002,42,1,44,806.9364,598.3287,1247,233,0,571.9449,9.549871,2,vr,1,1,0
VRTag_002,43,1,42,924.6481,177.2901,1325,337,0,431.0323,6.266552,2,vr,1,1,0
VRTag_002,44,1,29,1262.832,603.5463,945,455,0,350.8323,14.36653,2,vr,1,1,0
VRTag_002,45,1,28,683.2664,243.4723,698,672,0,428.7809,3.016631,2,vr,3,3,0
VRTag_002,46,1,38,756.0974,614.1535,512,161,0,514.7151,3.199918,2,vr,1,1,0
VRTag_002,47,1,37,950.8629,958.1472,1484,112,0,1000.1,6.533252,2,vr,4,1,3
VRTag_002,48,1,10,1253.095,925.3016,1257,89,0,836.3107,6.449884,2,vr,NaN,NaN,NaN
VRTag_003,25,1,38,584.4082,698.7332,1106,623,0,527.0612,2.549865,2,vr,3,3,0
VRTag_003,26,1,25,1037.592,854.7784,828,743,0,237.5359,2.166581,2,vr,4,1,3
VRTag_003,27,1,30,1329.432,208.4837,1069,759,0,609.01,1.783302,2,vr,1,4,-3
VRTag_003,28,1,3,522.7211,806.7006,1282,382,0,869.9857,3.116578,2,vr,2,3,-1
VRTag_003,29,1,9,867.5832,370.8642,845,390,1,29.60036,2.833209,2,vr,1,1,0
VRTag_003,30,1,44,1328.429,781.7761,1077,539,0,349.5091,2.333244,2,vr,4,1,3
VRTag_003,31,1,39,1017.457,443.1572,629,245,0,436.0788,3.166606,2,vr,1,1,0
VRTag_003,32,1,7,1301.188,346.0394,1263,876,0,531.3347,4.816507,2,vr,1,4,-3
VRTag_003,33,1,10,1050.77,505.0034,816,222,0,367.7061,4.13325,2,vr,1,1,0
VRTag_003,34,1,23,1137.731,526.0976,816,772,0,404.943,1.899924,2,vr,1,4,-3
VRTag_003,35,1,28,1179.799,649.7983,1081,752,1,142.1492,2.916586,2,vr,1,4,-3
VRTag_003,36,1,8,883.7024,144.3,734,509,0,394.2295,3.266613,2,vr,1,1,0
VRTag_003,37,1,4,1309.764,401.7232,1215,447,1,105.0248,4.216562,2,vr,1,1,0
VRTag_003,38,1,24,535.7251,190.1089,1039,750,0,752.8371,3.633246,2,vr,3,3,0
VRTag_003,39,1,5,644.3386,326.3045,1282,362,0,638.6597,5.383258,2,vr,3,2,1
VRTag_003,40,1,27,662.7762,910.7659,881,767,0,261.324,3.566629,2,vr,2,3,-1
VRTag_003,41,1,43,1113.548,697.4092,892,498,0,298.073,3.89992,2,vr,1,2,-1
VRTag_003,42,1,36,662.9947,391.746,1092,604,0,478.6411,1.833255,2,vr,3,1,2
VRTag_003,43,1,35,520.6693,859.4356,1085,554,0,641.6853,2.033283,2,vr,2,3,-1
VRTag_003,44,1,29,908.1397,714.4867,1226,777,0,323.9492,3.433276,2,vr,1,3,-2
VRTag_003,45,1,2,490.5938,605.1351,649,770,0,228.6328,3.733262,2,vr,3,4,-1
VRTag_003,46,1,37,917.9992,122.3871,660,579,0,524.4606,4.316615,2,vr,1,2,-1
VRTag_003,47,1,42,823.3728,800.2204,874,507,0,297.559,3.666612,2,vr,4,1,3
VRTag_003,48,1,18,1457.585,913.3595,1085,741,0,410.521,2.266563,2,vr,NaN,1,NaN
VRTag_005,25,1,13,632.7147,407.2358,1139,916,0,717.7506,5.633226,2,vr,3,2,1
VRTag_005,26,1,16,1426.222,870.3633,1324,460,0,422.9035,7.549896,2,vr,4,1,3
VRTag_005,27,1,26,1185.109,785.2578,1060,765,1,126.7383,2.88329,2,vr,4,4,0
VRTag_005,28,1,6,1175.664,424.8574,1126,930,0,507.5781,2.233289,2,vr,1,4,-3
VRTag_005,29,1,45,985.545,226.1378,1079,754,0,536.0712,3.633221,2,vr,1,4,-3
VRTag_005,30,1,46,695.0182,669.9137,494,193,0,517.5471,2.11659,2,vr,3,3,0
VRTag_005,31,1,18,1039.976,604.3633,1423,536,0,389.0769,1.916575,2,vr,1,1,0
VRTag_005,32,1,31,1037.379,735.9549,1073,638,1,104.2306,2.783252,2,vr,1,1,0
VRTag_005,33,1,48,894.4053,153.5085,829,670,0,520.6163,2.683254,2,vr,1,1,0
VRTag_005,34,1,33,871.3859,724.0296,663,333,0,443.0901,2.65001,2,vr,1,1,0
VRTag_005,35,1,11,566.9819,951.9956,1215,448,0,820.9379,6.816597,2,vr,2,3,-1
VRTag_005,36,1,14,664.1867,323.5267,1213,775,0,710.6505,2.416639,2,vr,3,2,1
VRTag_005,37,1,41,614.9963,628.6899,570,396,0,237.0005,2.749936,2,vr,3,3,0
VRTag_005,38,1,32,703.6147,567.2982,717,660,1,93.66319,1.933271,2,vr,3,3,0
VRTag_005,39,1,40,594.5308,448.5057,1168,914,0,738.6148,2.216564,2,vr,3,2,1
VRTag_005,40,1,15,1230.152,911.5628,679,630,0,618.9077,3.583272,2,vr,4,1,3
VRTag_005,41,1,47,1046.241,878.0591,481,433,0,719.4272,2.199986,2,vr,4,1,3
VRTag_005,42,1,34,1364.465,615.5713,614,174,0,870.7373,2.216554,2,vr,1,1,0
VRTag_005,43,1,12,491.4894,345.4384,860,714,0,521.1888,4.51657,2,vr,3,3,0
VRTag_005,44,1,21,1412.307,830.0535,1145,818,0,267.5787,3.383289,2,vr,4,4,0
VRTag_005,45,1,17,906.5691,326.1887,640,183,0,302.5923,1.649937,2,vr,1,1,0
VRTag_005,46,1,20,1355.253,578.9939,1071,443,0,315.1094,4.733261,2,vr,1,1,0
VRTag_005,47,1,22,795.0742,227.1232,522,640,0,495.0119,2.349941,2,vr,1,1,0
VRTag_005,48,1,1,1405.167,526.068,674,446,0,735.5379,2.333227,2,vr,NaN,NaN,NaN
VRTag_006,25,1,25,883.4866,785.7841,461,241,0,689.4089,3.133339,2,vr,4,1,3
VRTag_006,26,1,29,1018.916,409.5658,1153,798,0,410.9254,13.99979,2,vr,1,4,-3
VRTag_006,27,1,8,1455.797,622.2677,1176,250,0,465.6925,5.516588,2,vr,1,1,0
VRTag_006,28,1,43,890.0183,444.2124,967,218,0,238.9524,2.866585,2,vr,1,1,0
VRTag_006,29,1,30,883.3632,156.0186,861,438,0,282.8668,4.399908,2,vr,1,1,0
VRTag_006,30,1,5,547.4969,858.1558,1344,542,0,856.9549,4.466633,2,vr,2,3,-1
VRTag_006,31,1,2,1132.361,423.9424,1118,746,0,322.3776,7.183195,2,vr,1,1,0
VRTag_006,32,1,38,862.071,245.3619,730,317,1,150.249,24.13312,2,vr,1,1,0
VRTag_006,33,1,23,880.5864,131.7903,1345,736,0,762.0692,19.04973,2,vr,1,1,0
VRTag_006,34,1,18,1348.995,568.726,709,555,0,640.142,8.433199,2,vr,1,1,0
VRTag_006,35,1,37,746.938,866.6907,1241,314,0,741.326,6.283238,2,vr,2,3,-1
VRTag_006,36,1,36,909.053,482.8801,1212,330,0,339.3364,3.116574,2,vr,1,1,0
VRTag_006,37,1,39,1429.632,523.177,1015,237,0,503.8025,5.766577,2,vr,1,1,0
VRTag_006,38,1,9,781.3953,480.1348,1111,495,0,329.9398,8.18325,2,vr,1,1,0
VRTag_006,39,1,3,1362.339,788.6614,1450,792,1,87.72453,7.549852,2,vr,4,4,0
VRTag_006,40,1,10,1310.853,850.3411,1127,889,1,187.8733,4.516601,2,vr,4,4,0
VRTag_006,41,1,4,765.7742,935.882,1361,813,0,607.7777,3.516619,2,vr,4,4,0
VRTag_006,42,1,42,1111.573,345.5776,661,751,0,606.1215,3.849939,2,vr,1,4,-3
VRTag_006,43,1,24,1125.18,230.0921,713,804,0,706.5849,9.583194,2,vr,1,4,-3
VRTag_006,44,1,27,1232.463,111.2988,737,344,0,547.388,11.31655,2,vr,1,1,0
VRTag_006,45,1,35,1095.071,921.5809,621,822,0,484.4169,12.89986,2,vr,4,4,0
VRTag_006,46,1,44,662.2623,942.4657,1114,807,0,471.612,9.799882,2,vr,2,2,0
VRTag_006,47,1,28,953.5014,782.6821,1320,721,0,371.6529,6.566594,2,vr,4,1,3
VRTag_006,48,1,7,951.9457,686.5605,798,319,0,398.4972,16.66652,2,vr,NaN,NaN,NaN
VRTag_010,25,1,34,950.4891,406.0481,593,874,0,588.8781,6.516538,2,vr,1,4,-3
VRTag_010,26,1,41,503.2042,957.0122,535,359,0,598.8569,8.549897,2,vr,2,3,-1
VRTag_010,27,1,17,1357.726,480.4333,1093,827,0,436.1058,6.049923,2,vr,1,4,-3
VRTag_010,28,1,18,1406.021,272.8632,1197,869,0,631.719,2.333306,2,vr,1,4,-3
VRTag_010,29,1,22,499.9539,260.9044,1080,268,0,580.0895,2.116656,2,vr,3,3,0
VRTag_010,30,1,45,753.1076,253.5286,1307,177,0,559.1542,3.483268,2,vr,1,1,0
VRTag_010,31,1,20,851.1473,154.0694,958,253,1,145.6186,2.916636,2,vr,1,1,0
VRTag_010,32,1,47,1186.644,848.5198,548,273,0,859.7033,3.633316,2,vr,4,1,3
VRTag_010,33,1,48,1224.921,210.378,534,458,0,733.9543,3.96659,2,vr,1,1,0
VRTag_010,34,1,14,1348.442,561.4683,1372,227,0,335.2969,2.966653,2,vr,1,1,0
VRTag_010,35,1,31,488.7951,239.756,535,260,1,50.44518,3.383324,2,vr,3,3,0
VRTag_010,36,1,21,1011.738,593.8469,802,230,0,419.9698,8.89992,2,vr,1,1,0
VRTag_010,37,1,26,938.7189,691.5026,1042,218,0,484.6357,6.433292,2,vr,1,1,0
VRTag_010,38,1,46,997.1138,288.913,529,570,0,546.0224,6.349956,2,vr,1,1,0
VRTag_010,39,1,40,1085.116,919.0566,746,791,0,362.4887,4.66657,2,vr,4,4,0
VRTag_010,40,1,32,742.8488,494.1732,709,575,1,87.62829,5.383283,2,vr,3,3,0
VRTag_010,41,1,13,802.3626,557.3484,535,289,0,378.8056,4.883318,2,vr,1,1,0
VRTag_010,42,1,15,1169.324,764.2192,961,644,0,240.5234,3.316589,2,vr,4,1,3
VRTag_010,43,1,16,1177.287,662.2546,1375,631,0,200.1683,2.283295,2,vr,1,1,0
VRTag_010,44,1,6,1359.626,543.6223,1380,439,1,106.5876,2.733315,2,vr,1,1,0
VRTag_010,45,1,1,853.1124,156.4804,741,541,0,400.5303,4.649898,2,vr,1,1,0
VRTag_010,46,1,33,1415.579,764.3331,560,827,0,857.8707,11.16649,2,vr,4,4,0
VRTag_010,47,1,12,534.4543,612.4382,707,189,0,457.2438,3.716592,2,vr,3,3,0
VRTag_010,48,1,11,963.5718,249.038,960,754,0,504.9746,2.049958,2,vr,NaN,NaN,NaN
VRTag_012,25,1,35,676.7212,483.08,1286,324,0,629.704,9.307745,2,vr,3,1,2
VRTag_012,26,1,30,700.828,343.9316,1180,307,0,480.5931,5.266587,2,vr,3,3,0
VRTag_012,27,1,39,1428.769,406.11,537,405,0,891.7693,3.216479,2,vr,1,3,-2
VRTag_012,28,1,9,1182.589,812.9527,661,426,0,649.4514,4.633266,2,vr,4,1,3
VRTag_012,29,1,25,542.1461,897.3066,1281,345,0,922.4682,5.566592,2,vr,2,1,1
VRTag_012,30,1,42,714.0255,567.1247,1281,541,0,567.5761,6.699909,2,vr,3,3,0
VRTag_012,31,1,2,851.3951,958.3812,537,777,0,362.9648,7.499881,2,vr,4,3,1
VRTag_012,32,1,4,740.4399,461.9946,819,624,1,180.0484,15.38318,2,vr,3,4,-1
VRTag_012,33,1,28,786.4226,717.8462,1055,273,0,519.6364,4.283315,2,vr,1,3,-2
VRTag_012,34,1,10,665.1368,848.6554,592,811,1,82.26129,3.233232,2,vr,2,1,1
VRTag_012,35,1,36,1120.422,738.8706,1278,404,0,370.0933,4.999907,2,vr,1,2,-1
VRTag_012,36,1,37,701.673,239.1187,1274,718,0,746.2476,3.566608,2,vr,3,1,2
VRTag_012,37,1,18,595.2963,465.5212,1120,304,0,549.0019,7.683238,2,vr,3,3,0
VRTag_012,38,1,5,642.3594,330.1285,1384,526,0,767.07,9.183268,2,vr,3,3,0
VRTag_012,39,1,38,1208.018,511.5832,516,441,0,695.6083,5.06657,2,vr,1,3,-2
VRTag_012,40,1,44,920.7645,270.7861,845,715,0,450.6288,6.283225,2,vr,1,1,0
VRTag_012,41,1,24,1371.597,472.5495,669,291,0,725.6743,3.583214,2,vr,1,1,0
VRTag_012,42,1,43,1125.283,424.6495,757,445,0,368.8443,6.066569,2,vr,1,1,0
VRTag_012,43,1,7,601.363,885.7689,709,551,0,351.6475,14.94985,2,vr,2,1,1
VRTag_012,44,1,29,1255.287,557.3859,1258,693,1,135.6413,2.983239,2,vr,1,3,-2
VRTag_012,45,1,23,519.4889,673.7332,1158,607,0,641.9889,7.066561,2,vr,3,1,2
VRTag_012,46,1,27,1348.63,429.1661,1154,322,0,222.1831,5.783179,2,vr,1,3,-2
VRTag_012,47,1,3,456.6028,217.6809,546,757,0,546.6781,3.54996,2,vr,3,1,2
VRTag_012,48,1,8,1461.393,813.6597,964,885,0,502.4827,3.749899,2,vr,NaN,2,NaN
VRTag_013,25,1,28,1280.109,436.765,551,207,0,764.4549,5.742758,2,vr,1,1,0
VRTag_013,26,1,25,857.4377,743.9397,501,764,0,357.0018,1.999972,2,vr,1,4,-3
VRTag_013,27,1,29,1088.246,507.4796,598,235,0,560.8798,2.649853,2,vr,1,1,0
VRTag_013,28,1,24,493.6432,235.4446,1208,330,0,720.5875,4.749978,2,vr,3,3,0
VRTag_013,29,1,39,552.081,833.8396,508,552,0,285.266,5.916578,2,vr,2,3,-1
VRTag_013,30,1,3,860.7695,888.3005,1197,745,0,365.4941,5.366629,2,vr,4,1,3
VRTag_013,31,1,8,978.3174,582.7653,1038,515,1,90.30032,1.683264,2,vr,1,1,0
VRTag_013,32,1,44,500.8746,122.72,550,574,0,453.9459,4.433274,2,vr,3,3,0
VRTag_013,33,1,30,1365.461,375.4177,636,859,0,875.1947,4.833326,2,vr,1,4,-3
VRTag_013,34,1,7,1442.309,887.5684,1144,426,0,549.5757,4.233197,2,vr,4,1,3
VRTag_013,35,1,4,1329.282,247.1314,618,306,0,713.7137,3.11658,2,vr,1,1,0
VRTag_013,36,1,5,598.5652,341.8446,1240,483,0,656.7826,6.066569,2,vr,3,3,0
VRTag_013,37,1,42,1298.838,247.4461,1396,546,0,313.9664,3.516582,2,vr,1,1,0
VRTag_013,38,1,10,1047.535,431.4341,1255,893,0,506.0482,2.016592,2,vr,1,4,-3
VRTag_013,39,1,36,558.3506,663.8835,1023,663,0,464.6503,3.516549,2,vr,3,3,0
VRTag_013,40,1,37,1011.571,129.8122,968,385,0,258.8807,3.333288,2,vr,1,1,0
VRTag_013,41,1,35,1195.666,969.901,1278,596,0,382.8588,3.033309,2,vr,4,1,3
VRTag_013,42,1,27,1247.864,937.7205,1205,258,0,681.0707,5.199894,2,vr,4,1,3
VRTag_013,43,1,18,1183.39,673.6641,637,289,0,668.2129,2.583369,2,vr,1,1,0
VRTag_013,44,1,9,607.2554,307.1975,623,277,1,34.05556,8.816601,2,vr,3,3,0
VRTag_013,45,1,43,540.4243,769.1755,575,590,1,182.481,4.349976,2,vr,2,3,-1
VRTag_013,46,1,2,1020.723,966.8289,1236,899,0,225.71,4.28326,2,vr,4,4,0
VRTag_013,47,1,38,1176.496,720.2418,935,770,0,246.5691,4.366599,2,vr,1,4,-3
VRTag_013,48,1,23,1148.37,315.5546,1270,215,1,157.8131,2.633253,2,vr,NaN,NaN,NaN
VRTag_017,25,1,36,780.8613,127.7233,617,832,0,723.0879,8.416571,2,vr,1,4,-3
VRTag_017,26,1,10,857.4202,584.0202,638,834,0,332.6186,1.799873,2,vr,1,4,-3
VRTag_017,27,1,44,1283.506,252.3065,835,370,0,463.6913,1.799912,2,vr,1,1,0
VRTag_017,28,1,3,1199.782,716.8502,1291,218,0,507.1216,3.699953,2,vr,1,1,0
VRTag_017,29,1,27,1266.476,686.1708,722,239,0,704.5681,2.14991,2,vr,1,1,0
VRTag_017,30,1,29,844.1466,470.5495,1361,496,0,517.4796,5.266566,2,vr,1,1,0
VRTag_017,31,1,9,1189.753,199.5284,805,363,0,418.0409,4.116591,2,vr,1,1,0
VRTag_017,32,1,30,899.8902,433.6511,633,887,0,526.0756,4.699834,2,vr,1,4,-3
VRTag_017,33,1,8,547.4019,807.965,699,804,1,151.65,1.666575,2,vr,2,2,0
VRTag_017,34,1,24,568.4571,726.4429,1277,123,0,930.686,2.89991,2,vr,3,3,0
VRTag_017,35,1,38,535.2491,963.6713,1132,758,0,631.1991,1.533276,2,vr,2,2,0
VRTag_017,36,1,23,1078.264,742.5799,711,196,0,658.5079,1.683289,2,vr,1,1,0
VRTag_017,37,1,42,1184.124,421.9576,1181,804,0,382.0552,1.81656,2,vr,1,4,-3
VRTag_017,38,1,25,946.7911,348.5864,1360,510,0,443.6169,6.366544,2,vr,1,1,0
VRTag_017,39,1,39,1447.402,655.3853,1107,816,0,376.3919,1.699927,2,vr,1,4,-3
VRTag_017,40,1,37,552.2184,929.5566,703,220,0,725.4004,4.233253,2,vr,2,3,-1
VRTag_017,41,1,7,783.3418,483.034,690,831,0,360.268,4.749843,2,vr,1,4,-3
VRTag_017,42,1,35,705.2896,371.3405,708,243,1,128.3691,4.649885,2,vr,3,3,0
VRTag_017,43,1,4,1382.223,194.6786,637,828,0,977.9844,2.533272,2,vr,1,4,-3
VRTag_017,44,1,28,617.1938,144.0482,654,194,1,62.04736,4.533244,2,vr,3,3,0
VRTag_017,45,1,2,1073.771,734.7599,1361,497,0,372.8678,6.899827,2,vr,1,1,0
VRTag_017,46,1,18,520.8489,836.9161,633,886,1,122.4218,2.266577,2,vr,2,2,0
VRTag_017,47,1,43,1357.915,118.0976,724,239,0,645.3414,1.833297,2,vr,1,1,0
VRTag_017,48,1,5,765.3017,453.4151,1237,173,0,548.7549,2.583257,2,vr,NaN,NaN,NaN
VRTag_020,25,1,44,820.7299,446.1153,848,854,0,408.7953,2.783292,2,vr,1,4,-3
VRTag_020,26,1,38,1448.42,139.8525,699,767,0,977.2122,2.433226,2,vr,1,4,-3
VRTag_020,27,1,3,1269.692,770.1944,831,775,0,438.7182,12.91655,2,vr,4,4,0
VRTag_020,28,1,9,1381.991,934.4359,1331,452,0,485.1232,3.966543,2,vr,4,1,3
VRTag_020,29,1,43,1289.562,920.5192,715,763,0,595.7635,12.41647,2,vr,4,4,0
VRTag_020,30,1,37,1018.779,308.7493,1107,214,1,129.4618,12.53311,2,vr,1,1,0
VRTag_020,31,1,23,471.2133,528.115,1197,678,0,741.1018,6.583247,2,vr,3,3,0
VRTag_020,32,1,4,809.6815,520.1215,757,628,1,120.0547,4.749874,2,vr,1,1,0
VRTag_020,33,1,36,1427.15,298.3878,691,255,0,737.4278,10.24984,2,vr,1,1,0
VRTag_020,34,1,10,994.5731,609.9907,678,408,0,375.5247,10.16653,2,vr,1,1,0
VRTag_020,35,1,30,603.9038,277.1616,1236,309,0,632.8976,3.283245,2,vr,3,3,0
VRTag_020,36,1,24,1342.931,388.6118,1500,211,0,237.1005,2.916581,2,vr,1,1,0
VRTag_020,37,1,39,533.7045,507.4477,1203,466,0,670.5777,7.016548,2,vr,3,3,0
VRTag_020,38,1,35,1443.58,577.1364,703,706,0,751.7079,3.933184,2,vr,1,1,0
VRTag_020,39,1,7,943.8851,677.8946,1067,671,1,123.3078,2.533286,2,vr,1,1,0
VRTag_020,40,1,29,777.6222,718.5663,1209,322,0,585.9621,2.733277,2,vr,1,1,0
VRTag_020,41,1,25,670.3761,880.7819,584,288,0,599.0419,1.849958,2,vr,2,3,-1
VRTag_020,42,1,5,1067.677,259.8038,1321,669,0,481.2631,4.183236,2,vr,1,1,0
VRTag_020,43,1,28,514.5112,690.0095,645,315,0,397.0635,3.749852,2,vr,3,3,0
VRTag_020,44,1,42,1470.404,446.2371,1232,119,0,404.8712,5.949902,2,vr,1,1,0
VRTag_020,45,1,27,1330.239,853.3916,938,328,0,655.6582,4.716565,2,vr,4,1,3
VRTag_020,46,1,18,1406.132,448.9785,1517,352,1,147.2975,7.749902,2,vr,1,1,0
VRTag_020,47,1,2,728.5757,109.8234,831,638,0,538.0161,2.433258,2,vr,3,3,0
VRTag_020,48,1,8,775.5429,331.5083,428,689,0,498.5844,4.549889,2,vr,NaN,NaN,NaN
VRTag_033,25,1,27,1221.431,371.7478,1353,293,1,153.3351,4.499843,2,vr,1,1,0
VRTag_033,26,1,29,1452.742,626.1068,1287,314,0,353.385,6.216598,2,vr,1,1,0
VRTag_033,27,1,37,945.2483,741.3089,1317,911,0,408.6495,3.683246,2,vr,1,4,-3
VRTag_033,28,1,10,995.6068,419.1002,976,314,1,106.9134,2.816594,2,vr,1,1,0
VRTag_033,29,1,43,1051.722,397.9555,1353,271,0,326.9342,4.766579,2,vr,1,1,0
VRTag_033,30,1,9,792.4275,794.8314,1305,870,0,518.055,9.683223,2,vr,4,4,0
VRTag_033,31,1,4,597.3581,146.028,755,737,0,611.6362,2.983248,2,vr,3,3,0
VRTag_033,32,1,36,1194.445,394.7636,1335,182,0,254.998,5.733242,2,vr,1,1,0
VRTag_033,33,1,39,679.0614,258.0875,1166,159,0,496.9181,6.999903,2,vr,3,3,0
VRTag_033,34,1,2,1085.414,495.6871,1356,860,0,453.807,3.61661,2,vr,1,4,-3
VRTag_033,35,1,44,1298.846,147.2806,1300,229,1,81.72756,4.216585,2,vr,1,1,0
VRTag_033,36,1,35,827.1116,842.9216,688,304,0,556.5865,1.78331,2,vr,4,1,3
